,Inflow rate,Stenosis amplitude,Stenosis width
4150,0.700000,0.314286,0.242857
4151,0.700000,0.314286,0.257143
4152,0.700000,0.314286,0.271829
4153,0.700000,0.314286,0.285714
4154,0.700000,0.314286,0.300000
4155,0.700000,0.350000,0.100000
4156,0.700000,0.350000,0.114286
4157,0.700000,0.350000,0.128571
4158,0.700000,0.350000,0.142857
4159,0.700000,0.350000,0.157143
4160,0.700000,0.350000,0.171429
4161,0.700000,0.350000,0.185714
4162,0.700000,0.350000,0.200000
4163,0.700000,0.350000,0.214286
4164,0.700000,0.350000,0.228571
4165,0.700000,0.350000,0.242857
4166,0.700000,0.350000,0.257143
4167,0.700000,0.350000,0.271829
4168,0.700000,0.350000,0.285714
4169,0.700000,0.350000,0.300000
4170,0.700000,0.385714,0.100000
4171,0.700000,0.385714,0.114286
4172,0.700000,0.385714,0.128571
4173,0.700000,0.385714,0.142857
4174,0.700000,0.385714,0.157143
4175,0.700000,0.385714,0.171429
4176,0.700000,0.385714,0.185714
4177,0.700000,0.385714,0.200000
4178,0.700000,0.385714,0.214286
4179,0.700000,0.385714,0.228571
4180,0.700000,0.385714,0.242857
4181,0.700000,0.385714,0.257143
4182,0.700000,0.385714,0.271829
4183,0.700000,0.385714,0.285714
4184,0.700000,0.385714,0.300000
4185,0.700000,0.421429,0.100000
4186,0.700000,0.421429,0.114286
4187,0.700000,0.421429,0.128571
4188,0.700000,0.421429,0.142857
4189,0.700000,0.421429,0.157143
4190,0.700000,0.421429,0.171429
4191,0.700000,0.421429,0.185714
4192,0.700000,0.421429,0.200000
4193,0.700000,0.421429,0.214286
4194,0.700000,0.421429,0.228571
4195,0.700000,0.421429,0.242857
4196,0.700000,0.421429,0.257143
4197,0.700000,0.421429,0.271829
4198,0.700000,0.421429,0.285714
4199,0.700000,0.421429,0.300000
4200,0.700000,0.457143,0.100000
4201,0.700000,0.457143,0.114286
4202,0.700000,0.457143,0.128571
4203,0.700000,0.457143,0.142857
4204,0.700000,0.457143,0.157143
4205,0.700000,0.457143,0.171429
4206,0.700000,0.457143,0.185714
4207,0.700000,0.457143,0.200000
4208,0.700000,0.457143,0.214286
4209,0.700000,0.457143,0.228571
4210,0.700000,0.457143,0.242857
4211,0.700000,0.457143,0.257143
4212,0.700000,0.457143,0.271829
4213,0.700000,0.457143,0.285714
4214,0.700000,0.457143,0.300000
4215,0.700000,0.492857,0.100000
4216,0.700000,0.492857,0.114286
4217,0.700000,0.492857,0.128571
4218,0.700000,0.492857,0.142857
4219,0.700000,0.492857,0.157143
4220,0.700000,0.492857,0.171429
4221,0.700000,0.492857,0.185714
4222,0.700000,0.492857,0.200000
4223,0.700000,0.492857,0.214286
4224,0.700000,0.492857,0.228571
4225,0.700000,0.492857,0.242857
4226,0.700000,0.492857,0.257143
4227,0.700000,0.492857,0.271829
4228,0.700000,0.492857,0.285714
4229,0.700000,0.492857,0.300000
4230,0.700000,0.528571,0.100000
4231,0.700000,0.528571,0.114286
4232,0.700000,0.528571,0.128571
4233,0.700000,0.528571,0.142857
4234,0.700000,0.528571,0.157143
4235,0.700000,0.528571,0.171429
4236,0.700000,0.528571,0.185714
4237,0.700000,0.528571,0.200000
4238,0.700000,0.528571,0.214286
4239,0.700000,0.528571,0.228571
4240,0.700000,0.528571,0.242857
4241,0.700000,0.528571,0.257143
4242,0.700000,0.528571,0.271829
4243,0.700000,0.528571,0.285714
4244,0.700000,0.528571,0.300000
4245,0.700000,0.564286,0.100000
4246,0.700000,0.564286,0.114286
4247,0.700000,0.564286,0.128571
4248,0.700000,0.564286,0.142857
4249,0.700000,0.564286,0.157143
4250,0.700000,0.564286,0.171429
4251,0.700000,0.564286,0.185714
4252,0.700000,0.564286,0.200000
4253,0.700000,0.564286,0.214286
4254,0.700000,0.564286,0.228571
4255,0.700000,0.564286,0.242857
4256,0.700000,0.564286,0.257143
4257,0.700000,0.564286,0.271829
4258,0.700000,0.564286,0.285714
4259,0.700000,0.564286,0.300000
4260,0.700000,0.600000,0.100000
4261,0.700000,0.600000,0.114286
4262,0.700000,0.600000,0.128571
4263,0.700000,0.600000,0.142857
4264,0.700000,0.600000,0.157143
4265,0.700000,0.600000,0.171429
4266,0.700000,0.600000,0.185714
4267,0.700000,0.600000,0.200000
4268,0.700000,0.600000,0.214286
4269,0.700000,0.600000,0.228571
4270,0.700000,0.600000,0.242857
4271,0.700000,0.600000,0.257143
4272,0.700000,0.600000,0.271829
4273,0.700000,0.600000,0.285714
4274,0.700000,0.600000,0.300000
4275,0.800000,0.100000,0.100000
4276,0.800000,0.100000,0.114286
4277,0.800000,0.100000,0.128571
4278,0.800000,0.100000,0.142857
4279,0.800000,0.100000,0.157143
4280,0.800000,0.100000,0.171429
4281,0.800000,0.100000,0.185714
4282,0.800000,0.100000,0.200000
4283,0.800000,0.100000,0.214286
4284,0.800000,0.100000,0.228571
4285,0.800000,0.100000,0.242857
4286,0.800000,0.100000,0.257143
4287,0.800000,0.100000,0.271829
4288,0.800000,0.100000,0.285714
4289,0.800000,0.100000,0.300000
4290,0.800000,0.135714,0.100000
4291,0.800000,0.135714,0.114286
4292,0.800000,0.135714,0.128571
4293,0.800000,0.135714,0.142857
4294,0.800000,0.135714,0.157143
4295,0.800000,0.135714,0.171429
4296,0.800000,0.135714,0.185714
4297,0.800000,0.135714,0.200000
4298,0.800000,0.135714,0.214286
4299,0.800000,0.135714,0.228571
4300,0.800000,0.135714,0.242857
4301,0.800000,0.135714,0.257143
4302,0.800000,0.135714,0.271829
4303,0.800000,0.135714,0.285714
4304,0.800000,0.135714,0.300000
4305,0.800000,0.171429,0.100000
4306,0.800000,0.171429,0.114286
4307,0.800000,0.171429,0.128571
4308,0.800000,0.171429,0.142857
4309,0.800000,0.171429,0.157143
4310,0.800000,0.171429,0.171429
4311,0.800000,0.171429,0.185714
4312,0.800000,0.171429,0.200000
4313,0.800000,0.171429,0.214286
4314,0.800000,0.171429,0.228571
4315,0.800000,0.171429,0.242857
4316,0.800000,0.171429,0.257143
4317,0.800000,0.171429,0.271829
4318,0.800000,0.171429,0.285714
4319,0.800000,0.171429,0.300000
4320,0.800000,0.207143,0.100000
4321,0.800000,0.207143,0.114286
4322,0.800000,0.207143,0.128571
4323,0.800000,0.207143,0.142857
4324,0.800000,0.207143,0.157143
4325,0.800000,0.207143,0.171429
4326,0.800000,0.207143,0.185714
4327,0.800000,0.207143,0.200000
4328,0.800000,0.207143,0.214286
4329,0.800000,0.207143,0.228571
4330,0.800000,0.207143,0.242857
4331,0.800000,0.207143,0.257143
4332,0.800000,0.207143,0.271829
4333,0.800000,0.207143,0.285714
4334,0.800000,0.207143,0.300000
4335,0.800000,0.242857,0.100000
4336,0.800000,0.242857,0.114286
4337,0.800000,0.242857,0.128571
4338,0.800000,0.242857,0.142857
4339,0.800000,0.242857,0.157143
4340,0.800000,0.242857,0.171429
4341,0.800000,0.242857,0.185714
4342,0.800000,0.242857,0.200000
4343,0.800000,0.242857,0.214286
4344,0.800000,0.242857,0.228571
4345,0.800000,0.242857,0.242857
4346,0.800000,0.242857,0.257143
4347,0.800000,0.242857,0.271829
4348,0.800000,0.242857,0.285714
4349,0.800000,0.242857,0.300000
4350,0.800000,0.278571,0.100000
4351,0.800000,0.278571,0.114286
4352,0.800000,0.278571,0.128571
4353,0.800000,0.278571,0.142857
4354,0.800000,0.278571,0.157143
4355,0.800000,0.278571,0.171429
4356,0.800000,0.278571,0.185714
4357,0.800000,0.278571,0.200000
4358,0.800000,0.278571,0.214286
4359,0.800000,0.278571,0.228571
4360,0.800000,0.278571,0.242857
4361,0.800000,0.278571,0.257143
4362,0.800000,0.278571,0.271829
4363,0.800000,0.278571,0.285714
4364,0.800000,0.278571,0.300000
4365,0.800000,0.314286,0.100000
4366,0.800000,0.314286,0.114286
4367,0.800000,0.314286,0.128571
4368,0.800000,0.314286,0.142857
4369,0.800000,0.314286,0.157143
4370,0.800000,0.314286,0.171429
4371,0.800000,0.314286,0.185714
4372,0.800000,0.314286,0.200000
4373,0.800000,0.314286,0.214286
4374,0.800000,0.314286,0.228571
4375,0.800000,0.314286,0.242857
4376,0.800000,0.314286,0.257143
4377,0.800000,0.314286,0.271829
4378,0.800000,0.314286,0.285714
4379,0.800000,0.314286,0.300000
4380,0.800000,0.350000,0.100000
4381,0.800000,0.350000,0.114286
4382,0.800000,0.350000,0.128571
4383,0.800000,0.350000,0.142857
4384,0.800000,0.350000,0.157143
4385,0.800000,0.350000,0.171429
4386,0.800000,0.350000,0.185714
4387,0.800000,0.350000,0.200000
4388,0.800000,0.350000,0.214286
4389,0.800000,0.350000,0.228571
4390,0.800000,0.350000,0.242857
4391,0.800000,0.350000,0.257143
4392,0.800000,0.350000,0.271829
4393,0.800000,0.350000,0.285714
4394,0.800000,0.350000,0.300000
4395,0.800000,0.385714,0.100000
4396,0.800000,0.385714,0.114286
4397,0.800000,0.385714,0.128571
4398,0.800000,0.385714,0.142857
4399,0.800000,0.385714,0.157143
4400,0.800000,0.385714,0.171429
4401,0.800000,0.385714,0.185714
4402,0.800000,0.385714,0.200000
4403,0.800000,0.385714,0.214286
4404,0.800000,0.385714,0.228571
4405,0.800000,0.385714,0.242857
4406,0.800000,0.385714,0.257143
4407,0.800000,0.385714,0.271829
4408,0.800000,0.385714,0.285714
4409,0.800000,0.385714,0.300000
4410,0.800000,0.421429,0.100000
4411,0.800000,0.421429,0.114286
4412,0.800000,0.421429,0.128571
4413,0.800000,0.421429,0.142857
4414,0.800000,0.421429,0.157143
4415,0.800000,0.421429,0.171429
4416,0.800000,0.421429,0.185714
4417,0.800000,0.421429,0.200000
4418,0.800000,0.421429,0.214286
4419,0.800000,0.421429,0.228571
4420,0.800000,0.421429,0.242857
4421,0.800000,0.421429,0.257143
4422,0.800000,0.421429,0.271829
4423,0.800000,0.421429,0.285714
4424,0.800000,0.421429,0.300000
4425,0.800000,0.457143,0.100000
4426,0.800000,0.457143,0.114286
4427,0.800000,0.457143,0.128571
4428,0.800000,0.457143,0.142857
4429,0.800000,0.457143,0.157143
4430,0.800000,0.457143,0.171429
4431,0.800000,0.457143,0.185714
4432,0.800000,0.457143,0.200000
4433,0.800000,0.457143,0.214286
4434,0.800000,0.457143,0.228571
4435,0.800000,0.457143,0.242857
4436,0.800000,0.457143,0.257143
4437,0.800000,0.457143,0.271829
4438,0.800000,0.457143,0.285714
4439,0.800000,0.457143,0.300000
4440,0.800000,0.492857,0.100000
4441,0.800000,0.492857,0.114286
4442,0.800000,0.492857,0.128571
4443,0.800000,0.492857,0.142857
4444,0.800000,0.492857,0.157143
4445,0.800000,0.492857,0.171429
4446,0.800000,0.492857,0.185714
4447,0.800000,0.492857,0.200000
4448,0.800000,0.492857,0.214286
4449,0.800000,0.492857,0.228571
4450,0.800000,0.492857,0.242857
4451,0.800000,0.492857,0.257143
4452,0.800000,0.492857,0.271829
4453,0.800000,0.492857,0.285714
4454,0.800000,0.492857,0.300000
4455,0.800000,0.528571,0.100000
4456,0.800000,0.528571,0.114286
4457,0.800000,0.528571,0.128571
4458,0.800000,0.528571,0.142857
4459,0.800000,0.528571,0.157143
4460,0.800000,0.528571,0.171429
4461,0.800000,0.528571,0.185714
4462,0.800000,0.528571,0.200000
4463,0.800000,0.528571,0.214286
4464,0.800000,0.528571,0.228571
4465,0.800000,0.528571,0.242857
4466,0.800000,0.528571,0.257143
4467,0.800000,0.528571,0.271829
4468,0.800000,0.528571,0.285714
4469,0.800000,0.528571,0.300000
4470,0.800000,0.564286,0.100000
4471,0.800000,0.564286,0.114286
4472,0.800000,0.564286,0.128571
4473,0.800000,0.564286,0.142857
4474,0.800000,0.564286,0.157143
4475,0.800000,0.564286,0.171429
4476,0.800000,0.564286,0.185714
4477,0.800000,0.564286,0.200000
4478,0.800000,0.564286,0.214286
4479,0.800000,0.564286,0.228571
4480,0.800000,0.564286,0.242857
4481,0.800000,0.564286,0.257143
4482,0.800000,0.564286,0.271829
4483,0.800000,0.564286,0.285714
4484,0.800000,0.564286,0.300000
4485,0.800000,0.600000,0.100000
4486,0.800000,0.600000,0.114286
4487,0.800000,0.600000,0.128571
4488,0.800000,0.600000,0.142857
4489,0.800000,0.600000,0.157143
4490,0.800000,0.600000,0.171429
4491,0.800000,0.600000,0.185714
4492,0.800000,0.600000,0.200000
4493,0.800000,0.600000,0.214286
4494,0.800000,0.600000,0.228571
4495,0.800000,0.600000,0.242857
4496,0.800000,0.600000,0.257143
4497,0.800000,0.600000,0.271829
4498,0.800000,0.600000,0.285714
4499,0.800000,0.600000,0.300000
4500,0.900000,0.100000,0.100000
4501,0.900000,0.100000,0.114286
4502,0.900000,0.100000,0.128571
4503,0.900000,0.100000,0.142857
4504,0.900000,0.100000,0.157143
4505,0.900000,0.100000,0.171429
4506,0.900000,0.100000,0.185714
4507,0.900000,0.100000,0.200000
4508,0.900000,0.100000,0.214286
4509,0.900000,0.100000,0.228571
4510,0.900000,0.100000,0.242857
4511,0.900000,0.100000,0.257143
4512,0.900000,0.100000,0.271829
4513,0.900000,0.100000,0.285714
4514,0.900000,0.100000,0.300000
4515,0.900000,0.135714,0.100000
4516,0.900000,0.135714,0.114286
4517,0.900000,0.135714,0.128571
4518,0.900000,0.135714,0.142857
4519,0.900000,0.135714,0.157143
4520,0.900000,0.135714,0.171429
4521,0.900000,0.135714,0.185714
4522,0.900000,0.135714,0.200000
4523,0.900000,0.135714,0.214286
4524,0.900000,0.135714,0.228571
4525,0.900000,0.135714,0.242857
4526,0.900000,0.135714,0.257143
4527,0.900000,0.135714,0.271829
4528,0.900000,0.135714,0.285714
4529,0.900000,0.135714,0.300000
4530,0.900000,0.171429,0.100000
4531,0.900000,0.171429,0.114286
4532,0.900000,0.171429,0.128571
4533,0.900000,0.171429,0.142857
4534,0.900000,0.171429,0.157143
4535,0.900000,0.171429,0.171429
4536,0.900000,0.171429,0.185714
4537,0.900000,0.171429,0.200000
4538,0.900000,0.171429,0.214286
4539,0.900000,0.171429,0.228571
4540,0.900000,0.171429,0.242857
4541,0.900000,0.171429,0.257143
4542,0.900000,0.171429,0.271829
4543,0.900000,0.171429,0.285714
4544,0.900000,0.171429,0.300000
4545,0.900000,0.207143,0.100000
4546,0.900000,0.207143,0.114286
4547,0.900000,0.207143,0.128571
4548,0.900000,0.207143,0.142857
4549,0.900000,0.207143,0.157143
4550,0.900000,0.207143,0.171429
4551,0.900000,0.207143,0.185714
4552,0.900000,0.207143,0.200000
4553,0.900000,0.207143,0.214286
4554,0.900000,0.207143,0.228571
4555,0.900000,0.207143,0.242857
4556,0.900000,0.207143,0.257143
4557,0.900000,0.207143,0.271829
4558,0.900000,0.207143,0.285714
4559,0.900000,0.207143,0.300000
4560,0.900000,0.242857,0.100000
4561,0.900000,0.242857,0.114286
4562,0.900000,0.242857,0.128571
4563,0.900000,0.242857,0.142857
4564,0.900000,0.242857,0.157143
4565,0.900000,0.242857,0.171429
4566,0.900000,0.242857,0.185714
4567,0.900000,0.242857,0.200000
4568,0.900000,0.242857,0.214286
4569,0.900000,0.242857,0.228571
4570,0.900000,0.242857,0.242857
4571,0.900000,0.242857,0.257143
4572,0.900000,0.242857,0.271829
4573,0.900000,0.242857,0.285714
4574,0.900000,0.242857,0.300000
4575,0.900000,0.278571,0.100000
4576,0.900000,0.278571,0.114286
4577,0.900000,0.278571,0.128571
4578,0.900000,0.278571,0.142857
4579,0.900000,0.278571,0.157143
4580,0.900000,0.278571,0.171429
4581,0.900000,0.278571,0.185714
4582,0.900000,0.278571,0.200000
4583,0.900000,0.278571,0.214286
4584,0.900000,0.278571,0.228571
4585,0.900000,0.278571,0.242857
4586,0.900000,0.278571,0.257143
4587,0.900000,0.278571,0.271829
4588,0.900000,0.278571,0.285714
4589,0.900000,0.278571,0.300000
4590,0.900000,0.314286,0.100000
4591,0.900000,0.314286,0.114286
4592,0.900000,0.314286,0.128571
4593,0.900000,0.314286,0.142857
4594,0.900000,0.314286,0.157143
4595,0.900000,0.314286,0.171429
4596,0.900000,0.314286,0.185714
4597,0.900000,0.314286,0.200000
4598,0.900000,0.314286,0.214286
4599,0.900000,0.314286,0.228571
4600,0.900000,0.314286,0.242857
4601,0.900000,0.314286,0.257143
4602,0.900000,0.314286,0.271829
4603,0.900000,0.314286,0.285714
4604,0.900000,0.314286,0.300000
4605,0.900000,0.350000,0.100000
4606,0.900000,0.350000,0.114286
4607,0.900000,0.350000,0.128571
4608,0.900000,0.350000,0.142857
4609,0.900000,0.350000,0.157143
4610,0.900000,0.350000,0.171429
4611,0.900000,0.350000,0.185714
4612,0.900000,0.350000,0.200000
4613,0.900000,0.350000,0.214286
4614,0.900000,0.350000,0.228571
4615,0.900000,0.350000,0.242857
4616,0.900000,0.350000,0.257143
4617,0.900000,0.350000,0.271829
4618,0.900000,0.350000,0.285714
4619,0.900000,0.350000,0.300000
4620,0.900000,0.385714,0.100000
4621,0.900000,0.385714,0.114286
4622,0.900000,0.385714,0.128571
4623,0.900000,0.385714,0.142857
4624,0.900000,0.385714,0.157143
4625,0.900000,0.385714,0.171429
4626,0.900000,0.385714,0.185714
4627,0.900000,0.385714,0.200000
4628,0.900000,0.385714,0.214286
4629,0.900000,0.385714,0.228571
4630,0.900000,0.385714,0.242857
4631,0.900000,0.385714,0.257143
4632,0.900000,0.385714,0.271829
4633,0.900000,0.385714,0.285714
4634,0.900000,0.385714,0.300000
4635,0.900000,0.421429,0.100000
4636,0.900000,0.421429,0.114286
4637,0.900000,0.421429,0.128571
4638,0.900000,0.421429,0.142857
4639,0.900000,0.421429,0.157143
4640,0.900000,0.421429,0.171429
4641,0.900000,0.421429,0.185714
4642,0.900000,0.421429,0.200000
4643,0.900000,0.421429,0.214286
4644,0.900000,0.421429,0.228571
4645,0.900000,0.421429,0.242857
4646,0.900000,0.421429,0.257143
4647,0.900000,0.421429,0.271829
4648,0.900000,0.421429,0.285714
4649,0.900000,0.421429,0.300000
4650,0.900000,0.457143,0.100000
4651,0.900000,0.457143,0.114286
4652,0.900000,0.457143,0.128571
4653,0.900000,0.457143,0.142857
4654,0.900000,0.457143,0.157143
4655,0.900000,0.457143,0.171429
4656,0.900000,0.457143,0.185714
4657,0.900000,0.457143,0.200000
4658,0.900000,0.457143,0.214286
4659,0.900000,0.457143,0.228571
4660,0.900000,0.457143,0.242857
4661,0.900000,0.457143,0.257143
4662,0.900000,0.457143,0.271829
4663,0.900000,0.457143,0.285714
4664,0.900000,0.457143,0.300000
4665,0.900000,0.492857,0.100000
4666,0.900000,0.492857,0.114286
4667,0.900000,0.492857,0.128571
4668,0.900000,0.492857,0.142857
4669,0.900000,0.492857,0.157143
4670,0.900000,0.492857,0.171429
4671,0.900000,0.492857,0.185714
4672,0.900000,0.492857,0.200000
4673,0.900000,0.492857,0.214286
4674,0.900000,0.492857,0.228571
4675,0.900000,0.492857,0.242857
4676,0.900000,0.492857,0.257143
4677,0.900000,0.492857,0.271829
4678,0.900000,0.492857,0.285714
4679,0.900000,0.492857,0.300000
4680,0.900000,0.528571,0.100000
4681,0.900000,0.528571,0.114286
4682,0.900000,0.528571,0.128571
4683,0.900000,0.528571,0.142857
4684,0.900000,0.528571,0.157143
4685,0.900000,0.528571,0.171429
4686,0.900000,0.528571,0.185714
4687,0.900000,0.528571,0.200000
4688,0.900000,0.528571,0.214286
4689,0.900000,0.528571,0.228571
4690,0.900000,0.528571,0.242857
4691,0.900000,0.528571,0.257143
4692,0.900000,0.528571,0.271829
4693,0.900000,0.528571,0.285714
4694,0.900000,0.528571,0.300000
4695,0.900000,0.564286,0.100000
4696,0.900000,0.564286,0.114286
4697,0.900000,0.564286,0.128571
4698,0.900000,0.564286,0.142857
4699,0.900000,0.564286,0.157143
4700,0.900000,0.564286,0.171429
4701,0.900000,0.564286,0.185714
4702,0.900000,0.564286,0.200000
4703,0.900000,0.564286,0.214286
4704,0.900000,0.564286,0.228571
4705,0.900000,0.564286,0.242857
4706,0.900000,0.564286,0.257143
4707,0.900000,0.564286,0.271829
4708,0.900000,0.564286,0.285714
4709,0.900000,0.564286,0.300000
4710,0.900000,0.600000,0.100000
4711,0.900000,0.600000,0.114286
4712,0.900000,0.600000,0.128571
4713,0.900000,0.600000,0.142857
4714,0.900000,0.600000,0.157143
4715,0.900000,0.600000,0.171429
4716,0.900000,0.600000,0.185714
4717,0.900000,0.600000,0.200000
4718,0.900000,0.600000,0.214286
4719,0.900000,0.600000,0.228571
4720,0.900000,0.600000,0.242857
4721,0.900000,0.600000,0.257143
4722,0.900000,0.600000,0.271829
4723,0.900000,0.600000,0.285714
4724,0.900000,0.600000,0.300000
4725,1.000000,0.100000,0.100000
4726,1.000000,0.100000,0.114286
4727,1.000000,0.100000,0.128571
4728,1.000000,0.100000,0.142857
4729,1.000000,0.100000,0.157143
4730,1.000000,0.100000,0.171429
4731,1.000000,0.100000,0.185714
4732,1.000000,0.100000,0.200000
4733,1.000000,0.100000,0.214286
4734,1.000000,0.100000,0.228571
4735,1.000000,0.100000,0.242857
4736,1.000000,0.100000,0.257143
4737,1.000000,0.100000,0.271829
4738,1.000000,0.100000,0.285714
4739,1.000000,0.100000,0.300000
4740,1.000000,0.135714,0.100000
4741,1.000000,0.135714,0.114286
4742,1.000000,0.135714,0.128571
4743,1.000000,0.135714,0.142857
4744,1.000000,0.135714,0.157143
4745,1.000000,0.135714,0.171429
4746,1.000000,0.135714,0.185714
4747,1.000000,0.135714,0.200000
4748,1.000000,0.135714,0.214286
4749,1.000000,0.135714,0.228571
4750,1.000000,0.135714,0.242857
4751,1.000000,0.135714,0.257143
4752,1.000000,0.135714,0.271829
4753,1.000000,0.135714,0.285714
4754,1.000000,0.135714,0.300000
4755,1.000000,0.171429,0.100000
4756,1.000000,0.171429,0.114286
4757,1.000000,0.171429,0.128571
4758,1.000000,0.171429,0.142857
4759,1.000000,0.171429,0.157143
4760,1.000000,0.171429,0.171429
4761,1.000000,0.171429,0.185714
4762,1.000000,0.171429,0.200000
4763,1.000000,0.171429,0.214286
4764,1.000000,0.171429,0.228571
4765,1.000000,0.171429,0.242857
4766,1.000000,0.171429,0.257143
4767,1.000000,0.171429,0.271829
4768,1.000000,0.171429,0.285714
4769,1.000000,0.171429,0.300000
4770,1.000000,0.207143,0.100000
4771,1.000000,0.207143,0.114286
4772,1.000000,0.207143,0.128571
4773,1.000000,0.207143,0.142857
4774,1.000000,0.207143,0.157143
4775,1.000000,0.207143,0.171429
4776,1.000000,0.207143,0.185714
4777,1.000000,0.207143,0.200000
4778,1.000000,0.207143,0.214286
4779,1.000000,0.207143,0.228571
4780,1.000000,0.207143,0.242857
4781,1.000000,0.207143,0.257143
4782,1.000000,0.207143,0.271829
4783,1.000000,0.207143,0.285714
4784,1.000000,0.207143,0.300000
4785,1.000000,0.242857,0.100000
4786,1.000000,0.242857,0.114286
4787,1.000000,0.242857,0.128571
4788,1.000000,0.242857,0.142857
4789,1.000000,0.242857,0.157143
4790,1.000000,0.242857,0.171429
4791,1.000000,0.242857,0.185714
4792,1.000000,0.242857,0.200000
4793,1.000000,0.242857,0.214286
4794,1.000000,0.242857,0.228571
4795,1.000000,0.242857,0.242857
4796,1.000000,0.242857,0.257143
4797,1.000000,0.242857,0.271829
4798,1.000000,0.242857,0.285714
4799,1.000000,0.242857,0.300000
4800,1.000000,0.278571,0.100000
4801,1.000000,0.278571,0.114286
4802,1.000000,0.278571,0.128571
4803,1.000000,0.278571,0.142857
4804,1.000000,0.278571,0.157143
4805,1.000000,0.278571,0.171429
4806,1.000000,0.278571,0.185714
4807,1.000000,0.278571,0.200000
4808,1.000000,0.278571,0.214286
4809,1.000000,0.278571,0.228571
4810,1.000000,0.278571,0.242857
4811,1.000000,0.278571,0.257143
4812,1.000000,0.278571,0.271829
4813,1.000000,0.278571,0.285714
4814,1.000000,0.278571,0.300000
4815,1.000000,0.314286,0.100000
4816,1.000000,0.314286,0.114286
4817,1.000000,0.314286,0.128571
4818,1.000000,0.314286,0.142857
4819,1.000000,0.314286,0.157143
4820,1.000000,0.314286,0.171429
4821,1.000000,0.314286,0.185714
4822,1.000000,0.314286,0.200000
4823,1.000000,0.314286,0.214286
4824,1.000000,0.314286,0.228571
4825,1.000000,0.314286,0.242857
4826,1.000000,0.314286,0.257143
4827,1.000000,0.314286,0.271829
4828,1.000000,0.314286,0.285714
4829,1.000000,0.314286,0.300000
4830,1.000000,0.350000,0.100000
4831,1.000000,0.350000,0.114286
4832,1.000000,0.350000,0.128571
4833,1.000000,0.350000,0.142857
4834,1.000000,0.350000,0.157143
4835,1.000000,0.350000,0.171429
4836,1.000000,0.350000,0.185714
4837,1.000000,0.350000,0.200000
4838,1.000000,0.350000,0.214286
4839,1.000000,0.350000,0.228571
4840,1.000000,0.350000,0.242857
4841,1.000000,0.350000,0.257143
4842,1.000000,0.350000,0.271829
4843,1.000000,0.350000,0.285714
4844,1.000000,0.350000,0.300000
4845,1.000000,0.385714,0.100000
4846,1.000000,0.385714,0.114286
4847,1.000000,0.385714,0.128571
4848,1.000000,0.385714,0.142857
4849,1.000000,0.385714,0.157143
4850,1.000000,0.385714,0.171429
4851,1.000000,0.385714,0.185714
4852,1.000000,0.385714,0.200000
4853,1.000000,0.385714,0.214286
4854,1.000000,0.385714,0.228571
4855,1.000000,0.385714,0.242857
4856,1.000000,0.385714,0.257143
4857,1.000000,0.385714,0.271829
4858,1.000000,0.385714,0.285714
4859,1.000000,0.385714,0.300000
4860,1.000000,0.421429,0.100000
4861,1.000000,0.421429,0.114286
4862,1.000000,0.421429,0.128571
4863,1.000000,0.421429,0.142857
4864,1.000000,0.421429,0.157143
4865,1.000000,0.421429,0.171429
4866,1.000000,0.421429,0.185714
4867,1.000000,0.421429,0.200000
4868,1.000000,0.421429,0.214286
4869,1.000000,0.421429,0.228571
4870,1.000000,0.421429,0.242857
4871,1.000000,0.421429,0.257143
4872,1.000000,0.421429,0.271829
4873,1.000000,0.421429,0.285714
4874,1.000000,0.421429,0.300000
4875,1.000000,0.457143,0.100000
4876,1.000000,0.457143,0.114286
4877,1.000000,0.457143,0.128571
4878,1.000000,0.457143,0.142857
4879,1.000000,0.457143,0.157143
4880,1.000000,0.457143,0.171429
4881,1.000000,0.457143,0.185714
4882,1.000000,0.457143,0.200000
4883,1.000000,0.457143,0.214286
4884,1.000000,0.457143,0.228571
4885,1.000000,0.457143,0.242857
4886,1.000000,0.457143,0.257143
4887,1.000000,0.457143,0.271829
4888,1.000000,0.457143,0.285714
4889,1.000000,0.457143,0.300000
4890,1.000000,0.492857,0.100000
4891,1.000000,0.492857,0.114286
4892,1.000000,0.492857,0.128571
4893,1.000000,0.492857,0.142857
4894,1.000000,0.492857,0.157143
4895,1.000000,0.492857,0.171429
4896,1.000000,0.492857,0.185714
4897,1.000000,0.492857,0.200000
4898,1.000000,0.492857,0.214286
4899,1.000000,0.492857,0.228571
4900,1.000000,0.492857,0.242857
4901,1.000000,0.492857,0.257143
4902,1.000000,0.492857,0.271829
4903,1.000000,0.492857,0.285714
4904,1.000000,0.492857,0.300000
4905,1.000000,0.528571,0.100000
4906,1.000000,0.528571,0.114286
4907,1.000000,0.528571,0.128571
4908,1.000000,0.528571,0.142857
4909,1.000000,0.528571,0.157143
4910,1.000000,0.528571,0.171429
4911,1.000000,0.528571,0.185714
4912,1.000000,0.528571,0.200000
4913,1.000000,0.528571,0.214286
4914,1.000000,0.528571,0.228571
4915,1.000000,0.528571,0.242857
4916,1.000000,0.528571,0.257143
4917,1.000000,0.528571,0.271829
4918,1.000000,0.528571,0.285714
4919,1.000000,0.528571,0.300000
4920,1.000000,0.564286,0.100000
4921,1.000000,0.564286,0.114286
4922,1.000000,0.564286,0.128571
4923,1.000000,0.564286,0.142857
4924,1.000000,0.564286,0.157143
4925,1.000000,0.564286,0.171429
